int_chllS_1000,int_chllS_300,oc,kd,Var5,Var6,Var7,Var8,Var9
-2.79674652922092e-08,-2.79674652922092e-08,0.495821446180344,0.0697999982367037,-74.7933946203704,-74.7933946203704,2018,1,27
-2.95908303276243e-08,-2.95908303276243e-08,0.495821446180344,0.0697999982367037,-74.79703,-74.79703,2018,1,27
-2.82464811576712e-08,-2.82464811576712e-08,0.499149888753891,0.0789999980042921,-74.7991214463668,-74.7991214463668,2018,1,27
-3.22475580996131e-08,-3.22475580996131e-08,0.499149888753891,0.0789999980042921,-74.8022121038062,-74.8022121038062,2018,1,27
-3.34379846914289e-08,-3.34379846914289e-08,0.546962559223175,0.0783999980194494,-74.80649,-74.80649,2018,1,27
-3.08580567409941e-08,-3.08580567409941e-08,0.540571749210358,0.078599998014397,-74.8087607449003,-74.8087607449003,2018,1,27
-3.26632635557307e-08,-3.26632635557307e-08,0.587067425251007,0.078599998014397,-74.8122794590878,-74.8122794590878,2018,1,27
-3.0184275868793e-08,-3.0184275868793e-08,0.587067425251007,0.078599998014397,-74.81706,-74.81706,2018,1,27
-2.72686338884364e-08,-2.72686338884364e-08,0.504765629768372,0.0787999980093446,-74.8191473304208,-74.8191473304208,2018,1,27
-2.65307273460977e-08,-2.65307273460977e-08,0.504765629768372,0.0787999980093446,-74.8222687744309,-74.8222687744309,2018,1,27
-2.82909539245867e-08,-2.82909539245867e-08,0.48577094078064,0.0763999980699737,-74.83502,-74.83502,2018,1,27
-2.49342749611256e-08,-2.49342749611256e-08,0.48577094078064,0.0763999980699737,-74.8362315371148,-74.8362315371148,2018,1,27
-3.0950093224393e-08,-3.0950093224393e-08,0.48577094078064,0.0763999980699737,-74.8385576190476,-74.8385576190476,2018,1,27
-3.35206560589732e-08,-3.35206560589732e-08,0.483066976070404,0.0769999980548164,-74.84172,-74.84172,2018,1,27
-2.68423596495362e-08,-2.68423596495362e-08,0.520714044570923,0.077199998049764,-74.8424980903538,-74.8424980903538,2018,1,27
-2.36443801862716e-08,-2.36443801862716e-08,0.520714044570923,0.077199998049764,-74.8440176247551,-74.8440176247551,2018,1,27
-2.73978079002243e-08,-2.73978079002243e-08,0.499654620885849,0.0727999981609173,-74.84609,-74.84609,2018,1,27
-3.56848175795436e-08,-3.56848175795436e-08,0.499654620885849,0.0727999981609173,-74.8464821527063,-74.8464821527063,2018,1,27
-0.00125107425633636,-5.00067438722966e-08,0.183622166514397,0.0481999987823656,-73.07855,-73.07855,2018,1,27
-8.91641131072597e-08,-8.62200077474456e-08,0.23401765525341,0.0679999982821755,-72.97649,-72.97649,2018,1,27
-3.31977210295033e-08,-3.31977210295033e-08,0.387423396110535,0.387423396110535,-74.8541538127577,-74.8541538127577,2018,1,28
-3.46250938597602e-08,-3.46250938597602e-08,0.387423396110535,0.387423396110535,-74.85652,-74.85652,2018,1,28
-3.3533573460152e-08,-3.3533573460152e-08,0.387423396110535,0.387423396110535,-74.8581563661366,-74.8581563661366,2018,1,28
-4.06123093061317e-08,-4.06123093061317e-08,0.387423396110535,0.387423396110535,-74.8605445928495,-74.8605445928495,2018,1,28
-4.83593828687122e-08,-4.83593828687122e-08,0.274778783321381,0.274778783321381,-74.77976,-74.77976,2018,1,28
-4.72860879594292e-08,-4.72860879594292e-08,0.274778783321381,0.274778783321381,-74.7774643383948,-74.7774643383948,2018,1,28
-5.05829229278434e-08,-5.05829229278434e-08,0.282303154468536,0.282303154468536,-74.7738016361946,-74.7738016361946,2018,1,28
-4.78048793817851e-08,-4.78048793817851e-08,0.258617103099823,0.258617103099823,-74.76862,-74.76862,2018,1,28
-4.59312891419913e-08,-4.59312891419913e-08,0.258617103099823,0.258617103099823,-74.765290732958,-74.765290732958,2018,1,28
-4.06982062674573e-08,-4.06982062674573e-08,0.265222400426865,0.265222400426865,-74.7597245505731,-74.7597245505731,2018,1,28
-1.88151369628507e-07,-1.88151369628507e-07,0.146588578820229,0.146588578820229,-72.83499,-72.83499,2018,1,28
-1.02988762443049e-07,-1.02988762443049e-07,0.143420308828354,0.143420308828354,-72.82974,-72.82974,2018,1,28
-7.24733966895933e-08,-7.25928207374246e-08,0.14381468296051,0.14381468296051,-72.71193,-72.71193,2018,1,28
-8.13020374495328e-08,-8.13020374495328e-08,0.192966371774673,0.0431999989086762,-74.67593,-74.67593,2018,2,1
-9.37776926994232e-08,-9.37776926994232e-08,0.206079393625259,0.0461999988328898,-74.6727,-74.6727,2018,2,1
-7.85310611496567e-08,-7.85310611496567e-08,0.222957611083984,0.0489999987621559,-74.67596,-74.67596,2018,2,1
-3.22938873262275e-08,-3.22938873262275e-08,0.229446709156036,0.049399998752051,-74.6837,-74.6837,2018,2,1
-3.45102768917319e-08,-3.45102768917319e-08,0.236719712615013,0.0509999987116316,-74.68601,-74.68601,2018,2,1
-1.02489477766574e-08,-1.02489477766574e-08,0.237583890557289,0.0517999986914219,-74.67938,-74.67938,2018,2,1
-3.54440537294948e-08,-3.54440537294948e-08,0.225239381194115,0.0495999987469986,-74.67537,-74.67537,2018,2,1
-6.45151943154125e-08,-6.45151943154125e-08,0.197426751255989,0.0485999987722607,-74.67249,-74.67249,2018,2,1
-1.29776238303345e-07,-1.29776238303345e-07,0.211123257875443,0.0489999987621559,-74.66702,-74.66702,2018,2,1
-3.01913830417859e-07,-1.68479155019031e-07,0.276178032159805,0.0523999986762647,-74.68623,-74.68623,2018,2,2
0.00270145910890584,-1.62171245255425e-07,0.191745147109032,0.191745147109032,-74.67974,-74.67974,2018,2,2
-2.94769593913178e-07,-2.94769593913178e-07,0.209191635251045,0.209191635251045,-74.67365,-74.67365,2018,2,2
0.00317794331342806,-2.64794213571675e-07,0.2303806245327,0.2303806245327,-74.67875,-74.67875,2018,2,2
0.00130271411153982,-1.99719288936992e-07,0.29335343837738,0.29335343837738,-74.71046,-74.71046,2018,2,2
-2.08617511785753e-07,-2.09460826496931e-07,0.357184231281281,0.0657999983377522,-74.54997,-74.54997,2018,2,4
-4.76620100309642e-08,-4.76620100309642e-08,0.222485259175301,0.0557999985903734,-74.68016,-74.68016,2018,2,6
0.000198297597680853,-2.79847122216614e-07,0.242543667554855,0.0615999984438531,-72.46558,-72.46558,2018,2,6
-2.28433641721534e-07,-2.22004265759426e-07,0.126648128032684,0.0453999988530995,-72.3572,-72.3572,2018,2,6
-0.000298054228081081,-1.39304715257804e-07,0.225158184766769,0.0471999988076277,-72.34357,-72.34357,2018,2,7
0.000595712020408044,-1.05927940481761e-07,0.230223253369331,0.047999998787418,-72.36359,-72.36359,2018,2,7
0.000754778582315308,-8.64030265311025e-08,0.239251539111137,0.0485999987722607,-72.38711,-72.38711,2018,2,7
-0.000516488793204278,-9.41311125911979e-08,0.233172729611397,0.0501999987318413,-72.41284,-72.41284,2018,2,7
-9.08764414808858e-08,-9.11608386602284e-08,0.201817631721497,0.041399998954148,-74.65783,-74.65783,2018,2,10
-1.02120729232065e-07,-1.02715550306489e-07,0.193708091974258,0.0403999989794102,-74.65849,-74.65849,2018,2,10
-1.29184550732005e-07,-1.29513180135195e-07,0.204276636242867,0.0437999988935189,-74.65463,-74.65463,2018,2,10
0.000219788369547468,-9.21243566550388e-08,0.206926122307777,0.0437999988935189,-74.65333,-74.65333,2018,2,10
-1.11863230886753e-07,-1.1275031168409e-07,0.239085972309113,0.0461999988328898,-74.64876,-74.64876,2018,2,10
0.000119207625687363,-6.36007269818219e-08,0.236920654773712,0.0517999986914219,-72.86684,-72.86684,2018,2,11
-0.000953443140857008,-4.6229911058822e-08,0.231245905160904,0.0551999986055307,-72.81384,-72.81384,2018,2,11
-0.00183693546957269,-8.94915834808058e-08,0.265345335006714,0.0585999985196395,-72.80378,-72.80378,2018,2,11
-3.16104953596589e-08,-3.16104953596589e-08,0.588390231132507,0.0775999980396591,-74.8647,-74.8647,2018,2,16
-4.07208154760336e-08,-4.07208154760336e-08,0.588390231132507,0.0775999980396591,-74.8651216346507,-74.8651216346507,2018,2,16
-2.81580892267477e-08,-2.81580892267477e-08,0.588390231132507,0.0775999980396591,-74.8653127444023,-74.8653127444023,2018,2,16
-2.31005408207986e-08,-2.31005408207986e-08,0.638869822025299,0.0817999979335582,-74.86558,-74.86558,2018,2,16
-3.58845404746927e-08,-3.58845404746927e-08,0.638869822025299,0.0817999979335582,-74.8652354546527,-74.8652354546527,2018,2,16
-2.95900754145684e-08,-2.95900754145684e-08,0.638869822025299,0.0817999979335582,-74.8644267838188,-74.8644267838188,2018,2,16
-1.53491964963314e-07,-1.05890104677148e-07,0.307749062776566,0.0563999985752162,-74.61477,-74.61477,2018,2,19
-1.33083862856073e-07,-8.4305756239013e-08,0.368958026170731,0.0599999984842725,-74.62964,-74.62964,2018,2,19
-1.41169048811752e-07,-8.71621785998688e-08,0.335496455430984,0.0577999985398492,-74.63607,-74.63607,2018,2,19
-1.77481697315142e-07,-1.02079488527322e-07,0.319609403610229,0.319609403610229,-74.63879,-74.63879,2018,2,19
-2.00689584134278e-05,-1.24106386431884e-07,0.296594381332397,0.0575999985449016,-74.64835,-74.64835,2018,2,19
0.000198016472843558,-1.74709418790342e-07,1.21908938884735,0.126799996796763,-74.65416,-74.65416,2018,2,21
-6.16341634808622e-05,-2.05506394612169e-07,1.09264361858368,0.117199997039279,-74.65324,-74.65324,2018,2,21
-7.68839351491879e-05,-1.94988764380172e-07,1.5681539773941,0.147399996276363,-74.65213,-74.65213,2018,2,21
-0.000119964877975676,-2.03640845784921e-07,1.17880046367645,0.127599996776553,-74.65742,-74.65742,2018,2,21
-0.000189750936105671,-2.04918346039861e-07,0.91014689207077,0.101599997433368,-74.65849,-74.65849,2018,2,21
4.05391790595355e-05,-1.99260643530317e-07,0.703737378120422,0.0867999978072476,-74.65861,-74.65861,2018,2,21
9.46081296060528e-05,-1.73719628869434e-07,0.808192193508148,0.0943999976152554,-74.66014,-74.66014,2018,2,21
-0.000179525404162936,-2.11681882733868e-07,0.724859833717346,0.0883999977668282,-74.65997,-74.65997,2018,2,21
-0.000437051104004609,-1.1587572384843e-07,0.204381495714188,0.0455999988480471,-69.9697,-69.9697,2018,2,21
-0.000813887601334098,-1.19751129065615e-07,0.205030664801598,0.0469999988126801,-69.98043,-69.98043,2018,2,21
-0.000941721964026168,-2.73004425744937e-07,0.209777295589447,0.046599998822785,-69.98862,-69.98862,2018,2,21
-0.000662861880393571,-1.42162945021834e-07,0.216097056865692,0.0461999988328898,-69.98687,-69.98687,2018,2,21
0.00029111839231987,-1.50105256398348e-07,0.169334888458252,0.0415999989490956,-69.91419,-69.91419,2018,2,21
-5.23864392426611e-05,-1.71820774454961e-07,0.673790991306305,0.0911999976960942,-74.67724,-74.67724,2018,2,22
-1.39328305696525e-05,-1.43046032101806e-07,0.717928171157837,0.0929999976506224,-74.68478,-74.68478,2018,2,22
-4.04966433976608e-05,-1.59834448685338e-07,1.17453122138977,0.121399996933178,-74.68379,-74.68379,2018,2,22
-5.49827889206574e-05,-1.76975836943376e-07,1.06303262710571,0.119399996983702,-74.68145,-74.68145,2018,2,22
4.68563645015276e-05,-1.71039235484817e-07,0.949190139770508,0.113999997120118,-74.6843,-74.6843,2018,2,22
-0.000195935222888368,-2.02791427071256e-07,1.02271974086761,0.12039999695844,-74.68245,-74.68245,2018,2,22
0.000106315882435388,-2.80605370603069e-07,0.914376437664032,0.110599997206009,-74.67802,-74.67802,2018,2,22
-0.000155945078135724,-2.40371685673003e-07,1.01990699768066,0.116199997064541,-74.67943,-74.67943,2018,2,22
-0.000347797188219827,-3.00498489792049e-07,0.955711007118225,0.111599997180747,-74.67799,-74.67799,2018,2,22
-0.000724021903004209,-8.28710183920536e-08,0.171900570392609,0.0421999989339383,-69.85458,-69.85458,2018,2,22
-0.000284781196542799,-9.76273287843563e-08,0.161259561777115,0.0379999990400393,-69.82559,-69.82559,2018,2,22
-2.03773020046212e-07,-1.17918710503395e-07,0.156195431947708,0.0363999990804587,-69.79301,-69.79301,2018,2,22
0.00159954452467906,-8.96440386789913e-08,0.166590094566345,0.0397999989945674,-69.76541,-69.76541,2018,2,22
-0.000154395292397769,-3.14373568043649e-07,0.316490352153778,0.0699999982316513,-74.6787,-74.6787,2018,2,23
-4.22804548546032e-05,-3.00650186518627e-07,0.22884464263916,0.0565999985701637,-74.67231,-74.67231,2018,2,23
-4.36007888643926e-05,-2.79360917303764e-07,0.31350764632225,0.0613999984489055,-74.67085,-74.67085,2018,2,23
-2.19667813496352e-05,-2.84626127327574e-07,0.260224223136902,0.057399998549954,-74.67092,-74.67092,2018,2,23
0.000220608067958733,-2.38826228346465e-07,0.144288584589958,0.0519999986863695,-74.68735,-74.68735,2018,2,23
0.000252715223428138,-1.20903175518002e-07,1.39714884757996,0.13359999662498,-74.69347,-74.69347,2018,2,25
-0.000107764322385688,-1.12326058866034e-07,1.87584388256073,0.163199995877221,-74.68652,-74.68652,2018,2,25
-6.67626417263953e-05,-1.50401636011444e-07,2.23183584213257,0.184599995336612,-74.68272,-74.68272,2018,2,25
1.73985353098941e-05,-2.09317403928579e-07,1.18901228904724,0.144999996336992,-74.68678,-74.68678,2018,2,26
-8.45162391156697e-07,-1.815143809531e-07,1.03756582736969,0.129399996731081,-74.68285,-74.68285,2018,2,26
-6.95100868952749e-05,-1.90580944040236e-07,0.992184042930603,0.132199996660347,-74.68124,-74.68124,2018,2,26
5.86607034119835e-06,-1.74641208311099e-07,0.88334995508194,0.120799996948335,-74.67938,-74.67938,2018,2,26
-7.47341698751356e-05,-1.72848575433205e-07,0.803823053836823,0.112599997155485,-74.6807,-74.6807,2018,2,26
8.10975943262723e-05,-2.93140339053115e-07,0.784860670566559,0.11459999710496,-74.67889,-74.67889,2018,2,26
3.24744688731688e-05,-1.62618337465551e-07,0.866574585437775,0.115399997084751,-74.68057,-74.68057,2018,2,26
-0.000119793184987295,-1.45270271653469e-07,0.858608067035675,0.113399997135275,-74.68106,-74.68106,2018,2,26
-0.000996195582315987,-2.26244345320813e-07,1.47573399543762,0.159399995973217,-74.67872,-74.67872,2018,2,28
0.000290379981337724,-2.06114895569098e-07,1.68028664588928,0.151599996170262,-74.67336,-74.67336,2018,2,28
-0.000227171047719235,-2.00120675177916e-07,1.04185914993286,0.126599996801815,-74.66852,-74.66852,2018,2,28
5.67274673040812e-05,-1.75004929003959e-07,1.8192458152771,0.176599995538709,-74.66691,-74.66691,2018,2,28
0.000440272156193897,-1.64967432062053e-07,1.91635942459106,0.165599995816592,-74.65665,-74.65665,2018,2,28
0.000349434972406849,-7.9775064093039e-08,0.266169816255569,0.0543999986257404,-67.22243,-67.22243,2018,2,28
0.000367373671851091,-1.2319718276539e-07,0.391185313463211,0.0601999984792201,-66.96793,-66.96793,2018,2,28
-0.000936819928339174,-2.45991372743564e-07,0.439448118209839,0.0697999982367037,-66.74531,-66.74531,2018,2,28
0.000237040473332634,-2.22363903969557e-07,0.349363148212433,0.0635999983933289,-66.55825,-66.55825,2018,2,28
-0.000795923376931197,-1.51958642119916e-07,0.437859207391739,0.437859207391739,-66.42464,-66.42464,2018,3,1
-0.000552362989429784,-2.04571691828937e-07,0.316676288843155,0.316676288843155,-66.32784,-66.32784,2018,3,1
-0.000302460929713928,-3.73034997120409e-07,0.280311495065689,0.280311495065689,-66.2395,-66.2395,2018,3,1
-0.000231714210208338,-3.99068552345912e-07,0.353528887033463,0.353528887033463,-66.18984,-66.18984,2018,3,1
0.00136486506104758,-4.26720838938993e-07,0.701655566692352,0.0943999976152554,-74.58068,-74.58068,2018,3,6
0.00116144411008463,-4.97426863364049e-07,0.740681409835815,0.089399997741566,-74.59447,-74.59447,2018,3,6
-0.000596529878454245,-4.03103157688951e-07,0.296826273202896,0.0697999982367037,-74.61026,-74.61026,2018,3,6
-0.000209261334964091,-4.18251462808115e-07,0.242668837308884,0.0689999982569134,-74.62328,-74.62328,2018,3,6
0.00148924858673592,-4.15923487317245e-07,0.180947363376617,0.0575999985449016,-74.64005,-74.64005,2018,3,6
-0.00037005165270947,-4.25819661684814e-07,0.106645412743092,0.0229999994189711,-74.64909,-74.64909,2018,3,6
-0.00172883702173737,-3.71319485793633e-07,0.322271794080734,0.0631999984034337,-74.64447,-74.64447,2018,3,6
0.000481169815580218,-4.16755644882235e-07,0.289417564868927,0.289417564868927,-74.66571,-74.66571,2018,3,7
0.0046367805721451,-7.7604464963675e-07,0.855217576026917,0.0977999975293642,-74.83649,-74.83649,2018,3,9
0.000544962920581118,-7.23751826964579e-07,0.723541736602783,0.0881999977718806,-74.83566,-74.83566,2018,3,9
0.00128469987759144,-6.86662713507789e-07,0.912962675094604,0.101799997428316,-74.83405,-74.83405,2018,3,9
-0.00288530105616712,-7.6279338618778e-07,0.728373885154724,0.0885999977617757,-74.83439,-74.83439,2018,3,9
-0.00740578093089516,-6.80553976106415e-07,0.912962675094604,0.101799997428316,-74.83356,-74.83356,2018,3,9
-0.00103995665263028,-3.34160763998813e-07,0.723541736602783,0.0881999977718806,-74.83387,-74.83387,2018,3,9
0.00155989706451885,-6.45579146472589e-07,0.815093517303467,0.0949999976000981,-74.83453,-74.83453,2018,3,9
0.00166490784676074,-6.38484398971164e-07,0.804674625396729,0.0941999976203078,-74.83361,-74.83361,2018,3,9
0.00325303176238264,-6.49100540055946e-07,0.741461336612701,0.0895999977365136,-74.83548,-74.83548,2018,3,10
0.00131097199796968,-6.09877083095248e-07,0.85462611913681,0.0977999975293642,-74.83337,-74.83337,2018,3,10
0.0018223818388198,-6.32167232747277e-07,0.779222428798676,0.0923999976657797,-74.83138,-74.83138,2018,3,10
0.000302916925544029,-6.6834040926251e-07,0.706708192825317,0.0869999978021951,-74.83018,-74.83018,2018,3,10
-5.30136915182393e-07,-5.30136915182393e-07,0.67945796251297,0.0847999978577718,-74.83051,-74.83051,2018,3,10
-4.78221070545586e-07,-4.78221070545586e-07,0.67945796251297,0.0847999978577718,-74.83199,-74.83199,2018,3,10
-7.53333455749749e-08,-7.53333455749749e-08,0.67945796251297,0.0847999978577718,-74.83194,-74.83194,2018,3,10
-6.26446289414319e-08,-6.26446289414319e-08,0.67945796251297,0.0847999978577718,-74.83252,-74.83252,2018,3,10
-6.1954701065562e-08,-6.1954701065562e-08,0.67945796251297,0.0847999978577718,-74.83184,-74.83184,2018,3,10
-6.84829386213779e-08,-6.84829386213779e-08,0.67945796251297,0.0847999978577718,-74.83154,-74.83154,2018,3,10
0,0,0.121697790920734,0.0395999989996199,-68.0709,-68.0709,2018,3,10
-1.90331508729072e-08,-1.90331508729072e-08,0.945550322532654,0.103999997372739,-74.83247,-74.83247,2018,3,10
-1.86005360362706e-08,-1.86005360362706e-08,0.873747408390045,0.0989999974990496,-74.82388,-74.82388,2018,3,10
-1.40924594605361e-07,-1.40924594605361e-07,0.716344475746155,0.0875999977870379,-74.80597,-74.80597,2018,3,10
-1.2346198489119e-07,-1.2346198489119e-07,0.678286135196686,0.0847999978577718,-74.7873,-74.7873,2018,3,10
0.000266628305068294,-5.02676338453191e-08,0.373675554990768,0.0591999985044822,-74.69064,-74.69064,2018,3,14
-0.000393807929660333,-4.35009834578819e-08,0.271562039852142,0.0503999987267889,-74.69323,-74.69323,2018,3,14
-5.1899650372128e-05,-3.59484085924409e-08,0.246486157178879,0.045199998858152,-74.69084,-74.69084,2018,3,14
-1.96542626094326e-08,-1.96542626094326e-08,0.520257174968719,0.071999998181127,-74.65029,-74.65029,2018,3,16
-8.40998274082067e-09,-8.40998274082067e-09,0.50098842382431,0.0701999982265988,-74.65639,-74.65639,2018,3,16
-2.70826081971961e-08,-2.70826081971961e-08,0.529533445835114,0.0727999981609173,-74.65517,-74.65517,2018,3,16
-2.33801032621636e-08,-2.33801032621636e-08,0.495886653661728,0.0723999981710222,-74.65095,-74.65095,2018,3,16
-2.99665850321824e-08,-2.99665850321824e-08,0.619752168655396,0.0801999979739776,-74.64606,-74.64606,2018,3,17
-2.58846601890279e-08,-2.58846601890279e-08,0.631759345531464,0.0811999979487155,-74.6339,-74.6339,2018,3,17
-2.34694817468437e-08,-2.34694817468437e-08,0.64196366071701,0.0819999979285058,-74.61727,-74.61727,2018,3,17
-1.62011851545374e-08,-1.62011851545374e-08,0.601444840431213,0.0787999980093446,-74.61618,-74.61618,2018,3,17
-5.25538627390831e-08,-5.25538627390831e-08,0.573354065418243,0.0763999980699737,-74.60146,-74.60146,2018,3,17
-5.98294926959295e-08,-5.98294926959295e-08,0.531656682491302,0.0739999981306028,-74.57312,-74.57312,2018,3,17
-5.21734210057676e-08,-5.21734210057676e-08,0.553543865680695,0.0747999981103931,-74.57092,-74.57092,2018,3,17
0,0,0.201077237725258,0.201077237725258,-70.82835,-70.82835,2018,3,18
0,0,0.28956601023674,0.28956601023674,-70.85283,-70.85283,2018,3,18
0,0,6.56840181350708,0.440599988869508,-70.89357,-70.89357,2018,3,18
0,0,0.627835631370544,0.0807999979588203,-70.89059,-70.89059,2018,3,19
0,0,0.589477181434631,0.589477181434631,-70.89314,-70.89314,2018,3,19
0,0,0.589477181434631,0.589477181434631,-70.89481,-70.89481,2018,3,19
0,0,0.480784088373184,0.480784088373184,-70.8919,-70.8919,2018,3,19
0,0,0.564776122570038,0.564776122570038,-70.8831,-70.8831,2018,3,19
0,0,0.564776122570038,0.564776122570038,-70.88235,-70.88235,2018,3,19
-8.58433923530957e-09,-8.58433923530957e-09,0.742557466030121,0.0895999977365136,-74.708159206527,-74.708159206527,2018,3,19
-8.54928566753494e-09,-8.54928566753494e-09,0.767393112182617,0.0913999976910418,-74.71504,-74.71504,2018,3,19
-6.53317007310867e-09,-6.53317007310867e-09,0.767393112182617,0.0913999976910418,-74.7179693580868,-74.7179693580868,2018,3,19
-6.80729306522718e-09,-6.80729306522718e-09,0.813246130943298,0.0947999976051506,-74.72243,-74.72243,2018,3,19
-6.63173606540886e-09,-6.63173606540886e-09,0.8183274269104,0.0951999975950457,-74.7242904320988,-74.7242904320988,2018,3,19
-8.80232970472196e-09,-8.80232970472196e-09,0.8183274269104,0.0951999975950457,-74.72698,-74.72698,2018,3,19
-9.67969688483149e-09,-9.67969688483149e-09,0.8183274269104,0.0951999975950457,-74.72717575282,-74.72717575282,2018,3,19
-8.79915810453704e-09,-8.79915810453704e-09,0.813246130943298,0.0947999976051506,-74.72793,-74.72793,2018,3,19
-7.12295892551318e-09,-7.12295892551318e-09,0.813246130943298,0.0947999976051506,-74.7281240943635,-74.7281240943635,2018,3,19
-5.54341308262948e-09,-5.54341308262948e-09,0.853211045265198,0.0975999975344166,-74.72944,-74.72944,2018,3,19
-7.38387980309985e-09,-7.38387980309985e-09,0.853211045265198,0.0975999975344166,-74.7310687717042,-74.7310687717042,2018,3,19
-6.18569564188201e-09,-6.18569564188201e-09,0.835730850696564,0.0963999975647312,-74.73434,-74.73434,2018,3,19
-7.42386777671323e-09,-7.42386777671323e-09,0.803220152854919,0.0939999976253603,-74.7376393681783,-74.7376393681783,2018,3,19
-6.43105261914096e-09,-6.43105261914096e-09,0.854289591312408,0.0977999975293642,-74.74337,-74.74337,2018,3,19
-6.22730261516823e-09,-6.22730261516823e-09,0.807529449462891,0.0943999976152554,-74.7479140952533,-74.7479140952533,2018,3,19
-6.12243888543691e-09,-6.12243888543691e-09,0.801166594028473,0.0939999976253603,-74.75503,-74.75503,2018,3,19
-6.78571626827073e-09,-6.78571626827073e-09,0.832141578197479,0.0961999975697836,-74.7599369221835,-74.7599369221835,2018,3,19
-6.03513057591678e-09,-6.03513057591678e-09,1.01380169391632,0.108599997256533,-74.76749,-74.76749,2018,3,19
-6.50715339805092e-09,-6.50715339805092e-09,1.01380169391632,0.108599997256533,-74.7720755932773,-74.7720755932773,2018,3,19
-7.76370149606138e-09,-7.76370149606138e-09,1.11999130249023,0.115799997074646,-74.77931,-74.77931,2018,3,19
-8.28517163755994e-09,-8.28517163755994e-09,1.11999130249023,0.115799997074646,-74.7818450923507,-74.7818450923507,2018,3,19
-7.74848568286851e-09,-7.74848568286851e-09,1.18413209915161,0.119999996968545,-74.7855533777818,-74.7855533777818,2018,3,19
-8.18793812918538e-09,-8.18793812918538e-09,1.1938784122467,0.120599996953388,-74.79066,-74.79066,2018,3,19
-6.03333067855683e-09,-6.03333067855683e-09,1.1938784122467,0.120599996953388,-74.7919883229098,-74.7919883229098,2018,3,19
-7.98127691330583e-09,-7.98127691330583e-09,1.19193434715271,0.12039999695844,-74.7941,-74.7941,2018,3,19
-8.82589738761351e-09,-8.82589738761351e-09,1.19193434715271,0.12039999695844,-74.794624264499,-74.794624264499,2018,3,19
-8.24442559183391e-09,-8.24442559183391e-09,1.22588336467743,0.122599996902863,-74.79586,-74.79586,2018,3,19
-1.1392964193399e-08,-1.1392964193399e-08,1.19193434715271,0.12039999695844,-74.7953446915558,-74.7953446915558,2018,3,19
-1.11149403149785e-08,-1.11149403149785e-08,1.19193434715271,0.12039999695844,-74.79512,-74.79512,2018,3,19
-1.00345124473424e-08,-1.00345124473424e-08,1.2025009393692,0.12119999693823,-74.795342802943,-74.795342802943,2018,3,19
-9.57337787218248e-09,-9.57337787218248e-09,1.2025009393692,0.12119999693823,-74.7962974363975,-74.7962974363975,2018,3,19
-1.11912116255968e-08,-1.11912116255968e-08,1.2025009393692,0.12119999693823,-74.79768,-74.79768,2018,3,19
-1.32622883095848e-08,-1.32622883095848e-08,1.2025009393692,0.12119999693823,-74.7993097230539,-74.7993097230539,2018,3,19
-1.13528963601198e-08,-1.13528963601198e-08,1.2025009393692,0.12119999693823,-74.8019606362275,-74.8019606362275,2018,3,19
-1.33623487082391e-08,-1.33623487082391e-08,1.15955114364624,0.118399997008964,-74.8056,-74.8056,2018,3,19
-1.32993003077727e-08,-1.32993003077727e-08,1.15955114364624,0.118399997008964,-74.810072843745,-74.810072843745,2018,3,19
-1.54448550349321e-08,-1.54448550349321e-08,1.20804834365845,0.121599996928126,-74.81612,-74.81612,2018,3,19
-1.59358179037649e-08,-1.59358179037649e-08,1.20804834365845,0.121599996928126,-74.8214282219206,-74.8214282219206,2018,3,19
-1.48651554570146e-08,-1.48651554570146e-08,1.16684317588806,0.11879999699886,-74.82907,-74.82907,2018,3,19
-1.56131868937951e-08,-1.56131868937951e-08,1.25360238552094,0.124399996857392,-74.8345293465163,-74.8345293465163,2018,3,19
-1.61894987977771e-08,-1.61894987977771e-08,1.29005813598633,0.126799996796763,-74.84158,-74.84158,2018,3,19
-3.65889080051359e-08,-2.02710356863701e-08,0.77824205160141,0.0921999976708321,-74.53636,-74.53636,2018,3,23
-1.53059495576959e-08,-1.53059495576959e-08,0.735306680202484,0.0889999977516709,-74.5592,-74.5592,2018,3,23
-2.03716539227629e-08,-2.03716539227629e-08,0.846589326858521,0.0971999975445215,-74.59343,-74.59343,2018,3,23
-2.17649746492933e-08,-2.17649746492933e-08,0.862109243869781,0.0981999975192593,-74.59927,-74.59927,2018,3,23
-3.61440649832492e-08,-1.53831446161392e-08,0.925348401069641,0.102599997408106,-74.5909,-74.5909,2018,3,23
-3.04190673482781e-08,-1.45465723072806e-08,0.789908289909363,0.0969999975495739,-74.58432,-74.58432,2018,3,23
-2.23723890831796e-08,-1.90571366604688e-08,1.12460958957672,0.115999997069594,-74.58411,-74.58411,2018,3,24
-3.65828451179916e-08,-2.13447631522317e-08,1.26942682266235,0.12539999683213,-74.58771,-74.58771,2018,3,24
-2.08107230657883e-08,-2.08107230657883e-08,1.23948967456818,0.123599996877601,-74.593,-74.593,2018,3,24
-2.57264519019812e-08,-2.57264519019812e-08,1.23948967456818,0.123599996877601,-74.59692,-74.59692,2018,3,24
-2.05248011588169e-08,-2.05248011588169e-08,1.22174298763275,0.122399996907916,-74.60738,-74.60738,2018,3,24
-1.85961371108396e-08,-1.85961371108396e-08,1.21293663978577,0.121799996923073,-74.62008,-74.62008,2018,3,24
